user_id,recency_days,frequency_monthly,monetary_monthly,n_services,tier,city,churn_label,segment_true,R,F,M,E,RFM_score,RFME_score,segment_rfm,ovo_points_balance,cluster_kmeans,services_used,monetary_monthly_raw
USR009537,328,0,39000.0,2,Member,Bandung,1,Hibernating,1,1,1,2,3,5,Hibernating,321,3,GrabCar|GrabFood,39000.0
USR007655,5,7,241000.0,1,Silver,Medan,1,Promising,4,3,2,1,9,10,Loyal,2281,0,GrabMart,241000.0
USR005235,81,3,236000.0,2,Silver,Medan,1,At_Risk,1,2,2,2,5,7,Hibernating,2433,0,GrabCar|GrabBike,236000.0
USR005165,61,4,290000.0,3,Silver,Jakarta,0,At_Risk,2,2,3,3,7,10,Hibernating,3429,4,GrabMart|GrabBike|GrabCar,290000.0
USR000118,13,20,1869000.0,3,Platinum,Jakarta,0,Champions,3,4,4,3,11,14,Loyal,17078,1,GrabFood|GrabMart|GrabExpress,1869000.0
USR002022,26,10,372000.0,3,Silver,Surabaya,0,Loyal,2,3,3,3,8,11,At_Risk,4228,4,GrabFood|GrabBike|GrabExpress,372000.0
USR009885,94,0,80000.0,1,Member,Surabaya,1,Hibernating,1,1,1,1,3,4,Hibernating,661,0,GrabFood,80000.0
USR002638,7,11,555000.0,1,Silver,Jakarta,0,Loyal,4,3,3,1,10,11,Champions,6647,2,GrabFood,555000.0
USR002034,20,9,763000.0,1,Gold,Medan,0,Loyal,3,3,4,1,10,11,Loyal,8881,2,GrabBike,763000.0
USR002564,24,11,400000.0,1,Silver,Jakarta,0,Loyal,2,3,3,1,8,9,At_Risk,4562,2,GrabCar,400000.0
USR008665,182,0,51000.0,2,Member,Jakarta,1,Hibernating,1,1,1,2,3,5,Hibernating,474,3,GrabMart|GrabExpress,51000.0
USR003543,10,12,406000.0,2,Silver,Bekasi,0,Loyal,4,4,3,2,11,13,Champions,4709,2,GrabFood|GrabExpress,406000.0
USR001219,5,25,1194000.0,3,Gold,Jakarta,0,Champions,4,4,4,3,12,15,Champions,13382,1,GrabMart|GrabCar|GrabBike,1194000.0
USR009714,212,0,53000.0,1,Member,Jakarta,1,Hibernating,1,1,1,1,3,4,Hibernating,554,3,GrabMart,53000.0
USR006711,20,6,89000.0,3,Member,Jakarta,1,Promising,3,3,1,3,7,10,Loyal,817,4,GrabExpress|GrabCar|GrabMart,89000.0
USR002903,25,8,393000.0,1,Silver,Jakarta,0,Loyal,2,3,3,1,8,9,At_Risk,4683,2,GrabBike,393000.0
USR003026,22,12,500000.0,4,Silver,Surabaya,0,Loyal,2,4,3,4,9,13,At_Risk,4268,4,GrabCar|GrabExpress|GrabMart|GrabFood,500000.0
USR002510,29,8,375000.0,1,Silver,Jakarta,1,Loyal,2,3,3,1,8,9,At_Risk,3929,2,GrabCar,375000.0
USR004201,74,5,218000.0,1,Silver,Jakarta,1,At_Risk,2,2,2,1,6,7,Hibernating,2572,0,GrabMart,218000.0
USR003207,21,10,785000.0,1,Gold,Jakarta,0,Loyal,3,3,4,1,10,11,Loyal,7078,2,GrabCar,785000.0
USR004489,81,5,294000.0,1,Silver,Jakarta,0,At_Risk,1,2,3,1,6,7,Hibernating,3456,0,GrabBike,294000.0
USR002755,8,9,432000.0,2,Silver,Jakarta,0,Loyal,4,3,3,2,10,12,Champions,3819,2,GrabBike|GrabExpress,432000.0
USR008889,300,0,17000.0,2,Member,Surabaya,1,Hibernating,1,1,1,2,3,5,Hibernating,155,3,GrabExpress|GrabCar,17000.0
USR000177,5,18,2045000.0,3,Platinum,Jakarta,0,Champions,4,4,4,3,12,15,Champions,17867,1,GrabBike|GrabMart|GrabCar,2045000.0
USR001643,11,9,461000.0,2,Silver,Jakarta,1,Loyal,4,3,3,2,10,12,Champions,3886,2,GrabExpress|GrabFood,461000.0
USR009292,224,0,23000.0,1,Member,Jakarta,0,Hibernating,1,1,1,1,3,4,Hibernating,217,3,GrabExpress,23000.0
USR003518,14,9,783000.0,1,Gold,Medan,0,Loyal,3,3,4,1,10,11,Loyal,6458,2,GrabExpress,783000.0
USR001374,7,23,1135000.0,2,Gold,Jakarta,0,Champions,4,4,4,2,12,14,Champions,11392,1,GrabCar|GrabMart,1135000.0
USR001720,8,11,700000.0,4,Gold,Jakarta,0,Loyal,4,3,4,4,11,15,Champions,6008,4,GrabMart|GrabFood|GrabBike|GrabExpress,700000.0
USR003995,9,8,689000.0,1,Gold,Jakarta,1,Loyal,4,3,4,1,11,12,Champions,8033,2,GrabMart,689000.0
USR003688,13,10,762000.0,2,Gold,Jakarta,1,Loyal,3,3,4,2,10,12,Loyal,7554,2,GrabCar|GrabFood,762000.0
USR002264,27,14,374000.0,1,Silver,Surabaya,0,Loyal,2,4,3,1,9,10,At_Risk,4158,2,GrabCar,374000.0
USR000087,8,22,1222000.0,2,Gold,Bandung,0,Champions,4,4,4,2,12,14,Champions,10663,1,GrabExpress|GrabCar,1222000.0
USR002848,26,10,479000.0,2,Silver,Bandung,0,Loyal,2,3,3,2,8,10,At_Risk,3930,2,GrabFood|GrabExpress,479000.0
USR008687,121,0,57000.0,1,Member,Bandung,1,Hibernating,1,1,1,1,3,4,Hibernating,543,0,GrabExpress,57000.0
USR000403,3,21,2006000.0,3,Platinum,Surabaya,0,Champions,4,4,4,3,12,15,Champions,22644,1,GrabFood|GrabCar|GrabBike,2006000.0
USR009900,122,0,43000.0,3,Member,Jakarta,1,Hibernating,1,1,1,3,3,6,Hibernating,351,4,GrabBike|GrabExpress|GrabCar,43000.0
USR004077,51,5,206000.0,1,Silver,Surabaya,1,At_Risk,2,2,2,1,6,7,Hibernating,2079,0,GrabCar,206000.0
USR006835,14,3,171000.0,3,Member,Medan,0,Promising,3,2,2,3,7,10,Promising,1446,4,GrabExpress|GrabFood|GrabMart,171000.0
USR006537,4,6,172000.0,2,Member,Surabaya,0,Promising,4,3,2,2,9,11,Loyal,1822,0,GrabBike|GrabFood,172000.0
USR002456,27,9,595000.0,1,Silver,Jakarta,0,Loyal,2,3,3,1,8,9,At_Risk,5017,2,GrabBike,595000.0
USR002751,25,8,314000.0,1,Silver,Bandung,0,Loyal,2,3,3,1,8,9,At_Risk,2515,0,GrabBike,314000.0
USR002214,25,11,331000.0,1,Silver,Bandung,0,Loyal,2,3,3,1,8,9,At_Risk,3750,2,GrabExpress,331000.0
USR001027,5,17,2245000.0,2,Platinum,Jakarta,0,Champions,4,4,4,2,12,14,Champions,22052,1,GrabExpress|GrabCar,2245000.0
USR009703,355,0,62000.0,2,Member,Bekasi,1,Hibernating,1,1,1,2,3,5,Hibernating,709,3,GrabExpress|GrabFood,62000.0
USR001421,5,25,2090000.0,2,Platinum,Surabaya,0,Champions,4,4,4,2,12,14,Champions,24761,1,GrabCar|GrabFood,2090000.0
USR002436,9,8,768000.0,1,Gold,Surabaya,0,Loyal,4,3,4,1,11,12,Champions,6559,2,GrabFood,768000.0
USR004277,45,3,270000.0,2,Silver,Surabaya,0,At_Risk,2,2,3,2,7,9,Hibernating,3119,0,GrabFood|GrabMart,270000.0
USR009609,343,0,74000.0,3,Member,Bekasi,1,Hibernating,1,1,1,3,3,6,Hibernating,659,3,GrabFood|GrabExpress|GrabMart,74000.0
USR001278,9,24,1017000.0,2,Gold,Jakarta,0,Champions,4,4,4,2,12,14,Champions,10596,1,GrabMart|GrabBike,1017000.0
USR006220,13,4,105000.0,3,Member,Medan,1,Promising,3,2,1,3,6,9,Promising,1009,4,GrabCar|GrabExpress|GrabMart,105000.0
USR004907,73,4,135000.0,2,Member,Surabaya,0,At_Risk,2,2,2,2,6,8,Hibernating,1211,0,GrabMart|GrabCar,135000.0
USR005064,87,4,201000.0,1,Silver,Jakarta,1,At_Risk,1,2,2,1,5,6,Hibernating,2001,0,GrabFood,201000.0
USR001978,9,12,642000.0,4,Gold,Bekasi,0,Loyal,4,4,4,4,12,16,Champions,6499,4,GrabMart|GrabCar|GrabFood|GrabExpress,642000.0
USR001061,7,23,1827000.0,4,Platinum,Bekasi,0,Champions,4,4,4,4,12,16,Champions,15456,1,GrabCar|GrabBike|GrabMart|GrabFood,1827000.0
USR005014,85,3,226000.0,1,Silver,Jakarta,1,At_Risk,1,2,2,1,5,6,Hibernating,2238,0,GrabExpress,226000.0
USR004535,56,4,289000.0,1,Silver,Bekasi,0,At_Risk,2,2,3,1,7,8,Hibernating,2432,0,GrabCar,289000.0
USR006993,10,7,242000.0,2,Silver,Bandung,0,Promising,4,3,3,2,10,12,Champions,2623,0,GrabBike|GrabMart,242000.0
USR009253,96,0,40000.0,1,Member,Jakarta,1,Hibernating,1,1,1,1,3,4,Hibernating,432,0,GrabBike,40000.0
USR001502,23,9,434000.0,2,Silver,Jakarta,0,Loyal,2,3,3,2,8,10,At_Risk,3894,2,GrabFood|GrabCar,434000.0
USR008568,138,0,42000.0,2,Member,Jakarta,1,Hibernating,1,1,1,2,3,5,Hibernating,456,0,GrabFood|GrabBike,42000.0
USR009314,277,0,47000.0,4,Member,Jakarta,1,Hibernating,1,1,1,4,3,7,Hibernating,528,3,GrabExpress|GrabBike|GrabMart|GrabFood,47000.0
USR008836,148,0,39000.0,2,Member,Bandung,1,Hibernating,1,1,1,2,3,5,Hibernating,386,3,GrabFood|GrabMart,39000.0
USR008920,228,0,56000.0,1,Member,Bandung,1,Hibernating,1,1,1,1,3,4,Hibernating,646,3,GrabMart,56000.0
USR004918,55,3,262000.0,2,Silver,Surabaya,1,At_Risk,2,2,3,2,7,9,Hibernating,2155,0,GrabCar|GrabExpress,262000.0
USR000678,11,27,1628000.0,3,Platinum,Jakarta,0,Champions,4,4,4,3,12,15,Champions,17767,1,GrabBike|GrabMart|GrabExpress,1628000.0
USR005076,64,4,125000.0,2,Member,Bekasi,1,At_Risk,2,2,2,2,6,8,Hibernating,1057,0,GrabMart|GrabCar,125000.0
USR008064,187,0,7000.0,2,Member,Bandung,1,Hibernating,1,1,1,2,3,5,Hibernating,63,3,GrabMart|GrabFood,7000.0
USR007568,19,4,204000.0,4,Silver,Bekasi,0,Promising,3,2,2,4,7,11,Promising,2246,4,GrabBike|GrabExpress|GrabCar|GrabFood,204000.0
USR000102,1,21,1165000.0,1,Gold,Bandung,0,Champions,4,4,4,1,12,13,Champions,9864,2,GrabExpress,1165000.0
USR000957,3,18,1672000.0,3,Platinum,Medan,0,Champions,4,4,4,3,12,15,Champions,18715,1,GrabMart|GrabCar|GrabFood,1672000.0
USR008556,197,0,12000.0,2,Member,Jakarta,1,Hibernating,1,1,1,2,3,5,Hibernating,107,3,GrabExpress|GrabMart,12000.0
USR003785,27,9,769000.0,2,Gold,Surabaya,0,Loyal,2,3,4,2,9,11,At_Risk,7708,2,GrabFood|GrabBike,769000.0
USR009630,234,0,55000.0,1,Member,Bandung,0,Hibernating,1,1,1,1,3,4,Hibernating,459,3,GrabBike,55000.0
USR007173,11,4,247000.0,1,Silver,Jakarta,0,Promising,4,2,3,1,9,10,Promising,2084,0,GrabBike,247000.0
USR004043,67,2,298000.0,1,Silver,Jakarta,1,At_Risk,2,1,3,1,6,7,Hibernating,2861,0,GrabMart,298000.0
USR002648,15,9,397000.0,1,Silver,Medan,0,Loyal,3,3,3,1,9,10,Loyal,4735,2,GrabBike,397000.0
USR006000,18,3,225000.0,1,Silver,Jakarta,0,Promising,3,2,2,1,7,8,Promising,2050,0,GrabFood,225000.0
USR007927,14,4,208000.0,2,Silver,Jakarta,0,Promising,3,2,2,2,7,9,Promising,1839,0,GrabExpress|GrabCar,208000.0
USR002826,8,14,762000.0,2,Gold,Jakarta,0,Loyal,4,4,4,2,12,14,Champions,8936,2,GrabBike|GrabMart,762000.0
USR004094,69,3,189000.0,2,Member,Jakarta,1,At_Risk,2,2,2,2,6,8,Hibernating,2260,0,GrabBike|GrabCar,189000.0
USR007774,19,5,214000.0,2,Silver,Surabaya,1,Promising,3,2,2,2,7,9,Promising,2200,0,GrabMart|GrabBike,214000.0
USR009258,258,0,31000.0,2,Member,Jakarta,1,Hibernating,1,1,1,2,3,5,Hibernating,310,3,GrabExpress|GrabCar,31000.0
USR008113,177,0,36000.0,3,Member,Medan,0,Hibernating,1,1,1,3,3,6,Hibernating,325,3,GrabCar|GrabExpress|GrabBike,36000.0
USR004772,47,5,313000.0,4,Silver,Surabaya,1,At_Risk,2,2,3,4,7,11,Hibernating,3135,4,GrabCar|GrabMart|GrabFood|GrabBike,313000.0
USR001947,14,8,315000.0,1,Silver,Bandung,0,Loyal,3,3,3,1,9,10,Loyal,2626,0,GrabMart,315000.0
USR006109,18,5,223000.0,1,Silver,Jakarta,0,Promising,3,2,2,1,7,8,Promising,2614,0,GrabBike,223000.0
USR002299,28,14,423000.0,2,Silver,Medan,0,Loyal,2,4,3,2,9,11,At_Risk,4435,2,GrabMart|GrabCar,423000.0
USR007844,15,7,191000.0,3,Member,Jakarta,0,Promising,3,3,2,3,8,11,Loyal,2014,4,GrabMart|GrabBike|GrabExpress,191000.0
USR004382,47,4,150000.0,2,Member,Surabaya,0,At_Risk,2,2,2,2,6,8,Hibernating,1231,0,GrabCar|GrabMart,150000.0
USR005425,49,4,322000.0,1,Silver,Jakarta,0,At_Risk,2,2,3,1,7,8,Hibernating,3693,0,GrabBike,322000.0
USR006771,20,5,182000.0,4,Member,Jakarta,1,Promising,3,2,2,4,7,11,Promising,2037,4,GrabExpress|GrabBike|GrabMart|GrabFood,182000.0
USR008578,298,0,19000.0,2,Member,Jakarta,0,Hibernating,1,1,1,2,3,5,Hibernating,215,3,GrabFood|GrabExpress,19000.0
USR004291,46,4,346000.0,1,Silver,Surabaya,0,At_Risk,2,2,3,1,7,8,Hibernating,3404,0,GrabFood,346000.0
USR000528,9,21,1932000.0,4,Platinum,Bandung,0,Champions,4,4,4,4,12,16,Champions,20726,1,GrabMart|GrabExpress|GrabCar|GrabBike,1932000.0
USR001233,11,29,1529000.0,1,Platinum,Jakarta,0,Champions,4,4,4,1,12,13,Champions,14301,1,GrabExpress,1529000.0
USR000779,13,29,1830000.0,4,Platinum,Jakarta,0,Champions,3,4,4,4,11,15,Loyal,20925,1,GrabBike|GrabCar|GrabExpress|GrabFood,1830000.0
USR005859,71,2,315000.0,3,Silver,Jakarta,0,At_Risk,2,1,3,3,6,9,Hibernating,3706,4,GrabCar|GrabExpress|GrabBike,315000.0
USR003059,15,9,517000.0,1,Silver,Jakarta,0,Loyal,3,3,3,1,9,10,Loyal,4292,2,GrabBike,517000.0
USR008587,363,0,27000.0,2,Member,Jakarta,1,Hibernating,1,1,1,2,3,5,Hibernating,320,3,GrabFood|GrabExpress,27000.0
USR001860,19,11,302000.0,1,Silver,Medan,0,Loyal,3,3,3,1,9,10,Loyal,2983,2,GrabMart,302000.0
USR008438,251,0,22000.0,1,Member,Jakarta,1,Hibernating,1,1,1,1,3,4,Hibernating,226,3,GrabCar,22000.0
USR007403,19,3,240000.0,1,Silver,Jakarta,1,Promising,3,2,2,1,7,8,Promising,2527,0,GrabFood,240000.0
USR004639,54,3,147000.0,1,Member,Jakarta,1,At_Risk,2,2,2,1,6,7,Hibernating,1397,0,GrabBike,147000.0
USR004250,71,3,297000.0,1,Silver,Bekasi,1,At_Risk,2,2,3,1,7,8,Hibernating,3008,0,GrabMart,297000.0
USR001992,25,12,789000.0,4,Gold,Bandung,0,Loyal,2,4,4,4,10,14,At_Risk,8298,4,GrabFood|GrabCar|GrabMart|GrabBike,789000.0
USR007379,9,6,226000.0,3,Silver,Bandung,0,Promising,4,3,2,3,9,12,Loyal,2542,4,GrabBike|GrabMart|GrabExpress,226000.0
USR007305,3,6,236000.0,2,Silver,Bekasi,0,Promising,4,3,2,2,9,11,Loyal,2139,0,GrabExpress|GrabCar,236000.0
USR005303,76,2,276000.0,4,Silver,Bandung,1,At_Risk,2,1,3,4,6,10,Hibernating,2756,4,GrabMart|GrabFood|GrabCar|GrabBike,276000.0
USR008192,114,0,43000.0,1,Member,Jakarta,1,Hibernating,1,1,1,1,3,4,Hibernating,458,0,GrabFood,43000.0
USR007447,6,3,229000.0,1,Silver,Surabaya,1,Promising,4,2,2,1,8,9,Promising,2034,0,GrabMart,229000.0
USR002471,14,9,356000.0,2,Silver,Jakarta,0,Loyal,3,3,3,2,9,11,Loyal,3476,2,GrabFood|GrabMart,356000.0
USR007197,12,4,152000.0,3,Member,Bekasi,0,Promising,3,2,2,3,7,10,Promising,1269,4,GrabFood|GrabBike|GrabMart,152000.0
USR005312,83,2,199000.0,1,Member,Bandung,1,At_Risk,1,1,2,1,4,5,Hibernating,1779,0,GrabMart,199000.0
USR009035,221,0,59000.0,2,Member,Jakarta,1,Hibernating,1,1,1,2,3,5,Hibernating,626,3,GrabCar|GrabMart,59000.0
USR001396,5,17,1952000.0,2,Platinum,Surabaya,0,Champions,4,4,4,2,12,14,Champions,23030,1,GrabBike|GrabExpress,1952000.0
USR004002,57,4,307000.0,1,Silver,Bekasi,0,At_Risk,2,2,3,1,7,8,Hibernating,3341,0,GrabCar,307000.0
USR005371,67,3,230000.0,1,Silver,Jakarta,0,At_Risk,2,2,2,1,6,7,Hibernating,1858,0,GrabMart,230000.0
USR003235,21,11,409000.0,3,Silver,Jakarta,0,Loyal,3,3,3,3,9,12,Loyal,3553,4,GrabMart|GrabCar|GrabFood,409000.0
USR001042,1,18,2256000.0,2,Platinum,Jakarta,0,Champions,4,4,4,2,12,14,Champions,18052,1,GrabBike|GrabCar,2256000.0
USR003298,7,10,675000.0,1,Gold,Surabaya,0,Loyal,4,3,4,1,11,12,Champions,7457,2,GrabFood,675000.0
USR007256,6,4,239000.0,1,Silver,Jakarta,0,Promising,4,2,2,1,8,9,Promising,2300,0,GrabMart,239000.0
USR000257,7,26,1378000.0,2,Gold,Jakarta,0,Champions,4,4,4,2,12,14,Champions,15926,1,GrabFood|GrabCar,1378000.0
USR007286,9,5,214000.0,4,Silver,Bekasi,0,Promising,4,2,2,4,8,12,Promising,1802,4,GrabMart|GrabCar|GrabBike|GrabFood,214000.0
USR008616,333,0,42000.0,1,Member,Bekasi,0,Hibernating,1,1,1,1,3,4,Hibernating,484,3,GrabMart,42000.0
USR007816,17,3,181000.0,2,Member,Jakarta,0,Promising,3,2,2,2,7,9,Promising,1519,0,GrabExpress|GrabFood,181000.0
USR005843,79,2,285000.0,3,Silver,Medan,1,At_Risk,1,1,3,3,5,8,Hibernating,2905,4,GrabMart|GrabExpress|GrabCar,285000.0
USR002089,22,9,732000.0,3,Gold,Jakarta,1,Loyal,2,3,4,3,9,12,At_Risk,7477,4,GrabFood|GrabExpress|GrabBike,732000.0
USR007702,3,3,211000.0,1,Silver,Jakarta,0,Promising,4,2,2,1,8,9,Promising,2167,0,GrabExpress,211000.0
USR000503,13,15,2308000.0,3,Platinum,Surabaya,0,Champions,3,4,4,3,11,14,Loyal,27449,1,GrabExpress|GrabCar|GrabMart,2308000.0
USR005265,67,4,278000.0,1,Silver,Jakarta,1,At_Risk,2,2,3,1,7,8,Hibernating,2291,0,GrabCar,278000.0
USR008814,262,0,12000.0,1,Member,Jakarta,1,Hibernating,1,1,1,1,3,4,Hibernating,124,3,GrabExpress,12000.0
USR001345,4,28,1997000.0,1,Platinum,Medan,0,Champions,4,4,4,1,12,13,Champions,16542,1,GrabFood,1997000.0
USR008455,105,0,36000.0,2,Member,Medan,0,Hibernating,1,1,1,2,3,5,Hibernating,431,0,GrabBike|GrabCar,36000.0
USR005046,82,5,258000.0,3,Silver,Surabaya,0,At_Risk,1,2,3,3,6,9,Hibernating,2881,4,GrabMart|GrabBike|GrabExpress,258000.0
USR002248,11,8,591000.0,1,Silver,Bekasi,0,Loyal,4,3,3,1,10,11,Champions,6537,2,GrabCar,591000.0
USR004981,72,5,335000.0,1,Silver,Jakarta,1,At_Risk,2,2,3,1,7,8,Hibernating,3818,0,GrabCar,335000.0
USR000372,2,27,1542000.0,2,Platinum,Jakarta,0,Champions,4,4,4,2,12,14,Champions,13956,1,GrabFood|GrabCar,1542000.0
USR008454,174,0,61000.0,1,Member,Jakarta,1,Hibernating,1,1,1,1,3,4,Hibernating,723,3,GrabFood,61000.0
USR003370,15,9,476000.0,2,Silver,Jakarta,0,Loyal,3,3,3,2,9,11,Loyal,3850,2,GrabExpress|GrabMart,476000.0
USR002006,22,12,500000.0,3,Silver,Jakarta,0,Loyal,2,4,3,3,9,12,At_Risk,5277,4,GrabCar|GrabExpress|GrabFood,500000.0
USR003656,27,14,348000.0,2,Silver,Bekasi,0,Loyal,2,4,3,2,9,11,At_Risk,3319,2,GrabBike|GrabExpress,348000.0
USR008327,223,0,75000.0,2,Member,Jakarta,1,Hibernating,1,1,1,2,3,5,Hibernating,634,3,GrabExpress|GrabFood,75000.0
USR007521,12,6,208000.0,1,Silver,Jakarta,0,Promising,3,3,2,1,8,9,Loyal,2344,0,GrabBike,208000.0
USR004001,48,2,188000.0,3,Member,Bekasi,1,At_Risk,2,1,2,3,5,8,Hibernating,1722,4,GrabFood|GrabBike|GrabExpress,188000.0
USR006072,18,3,93000.0,1,Member,Bekasi,1,Promising,3,2,1,1,6,7,Promising,846,0,GrabCar,93000.0
USR008736,214,0,65000.0,1,Member,Bekasi,1,Hibernating,1,1,1,1,3,4,Hibernating,721,3,GrabFood,65000.0
USR000997,1,20,884000.0,4,Gold,Jakarta,0,Champions,4,4,4,4,12,16,Champions,7241,4,GrabExpress|GrabBike|GrabMart|GrabFood,884000.0
USR008179,352,0,34000.0,2,Member,Jakarta,1,Hibernating,1,1,1,2,3,5,Hibernating,340,3,GrabMart|GrabFood,34000.0
USR003290,8,13,368000.0,1,Silver,Jakarta,0,Loyal,4,4,3,1,11,12,Champions,3311,2,GrabFood,368000.0
USR001176,2,19,1458000.0,2,Gold,Bekasi,1,Champions,4,4,4,2,12,14,Champions,11741,1,GrabExpress|GrabMart,1458000.0
USR000551,1,18,1247000.0,4,Gold,Bekasi,0,Champions,4,4,4,4,12,16,Champions,13135,1,GrabCar|GrabFood|GrabBike|GrabExpress,1247000.0
USR000744,1,27,1518000.0,3,Platinum,Bandung,0,Champions,4,4,4,3,12,15,Champions,17010,1,GrabBike|GrabCar|GrabFood,1518000.0
USR007223,11,5,96000.0,2,Member,Medan,0,Promising,4,2,1,2,7,9,Promising,982,0,GrabCar|GrabExpress,96000.0
USR004554,49,5,135000.0,3,Member,Medan,1,At_Risk,2,2,2,3,6,9,Hibernating,1616,4,GrabFood|GrabBike|GrabExpress,135000.0
USR002859,27,11,504000.0,4,Silver,Bekasi,0,Loyal,2,3,3,4,8,12,At_Risk,4623,4,GrabBike|GrabExpress|GrabMart|GrabFood,504000.0
USR008820,292,0,50000.0,2,Member,Surabaya,1,Hibernating,1,1,1,2,3,5,Hibernating,484,3,GrabBike|GrabFood,50000.0
USR003459,21,11,321000.0,3,Silver,Bandung,0,Loyal,3,3,3,3,9,12,Loyal,3050,4,GrabExpress|GrabFood|GrabBike,321000.0
USR002724,24,10,440000.0,3,Silver,Bandung,1,Loyal,2,3,3,3,8,11,At_Risk,3737,4,GrabMart|GrabCar|GrabFood,440000.0
USR006847,8,3,232000.0,3,Silver,Bekasi,1,Promising,4,2,2,3,8,11,Promising,1892,4,GrabFood|GrabCar|GrabMart,232000.0
USR007615,10,6,205000.0,2,Silver,Bandung,0,Promising,4,3,2,2,9,11,Loyal,2331,0,GrabFood|GrabMart,205000.0
USR007547,18,7,128000.0,2,Member,Surabaya,0,Promising,3,3,2,2,8,10,Loyal,1098,0,GrabCar|GrabFood,128000.0
USR009174,180,0,10000.0,3,Member,Bandung,1,Hibernating,1,1,1,3,3,6,Hibernating,83,3,GrabMart|GrabFood|GrabCar,10000.0
USR006393,8,5,142000.0,4,Member,Jakarta,0,Promising,4,2,2,4,8,12,Promising,1691,4,GrabExpress|GrabBike|GrabCar|GrabFood,142000.0
USR005358,64,2,228000.0,4,Silver,Jakarta,1,At_Risk,2,1,2,4,5,9,Hibernating,2233,4,GrabMart|GrabFood|GrabCar|GrabExpress,228000.0
USR009488,311,0,4000.0,2,Member,Jakarta,1,Hibernating,1,1,1,2,3,5,Hibernating,35,3,GrabMart|GrabFood,4000.0
USR002968,20,14,546000.0,3,Silver,Bandung,0,Loyal,3,4,3,3,10,13,Loyal,5952,4,GrabMart|GrabFood|GrabCar,546000.0
USR000693,6,28,1167000.0,4,Gold,Jakarta,0,Champions,4,4,4,4,12,16,Champions,13391,1,GrabFood|GrabBike|GrabExpress|GrabCar,1167000.0
USR002533,24,11,780000.0,2,Gold,Jakarta,0,Loyal,2,3,4,2,9,11,At_Risk,7073,2,GrabCar|GrabBike,780000.0
USR006399,6,5,114000.0,2,Member,Jakarta,0,Promising,4,2,2,2,8,10,Promising,1081,0,GrabMart|GrabFood,114000.0
USR000982,13,17,1402000.0,1,Gold,Jakarta,0,Champions,3,4,4,1,11,12,Loyal,11824,2,GrabBike,1402000.0
USR005364,66,3,102000.0,1,Member,Medan,1,At_Risk,2,2,1,1,5,6,Hibernating,1048,0,GrabFood,102000.0
USR000079,11,27,1038000.0,4,Gold,Jakarta,0,Champions,4,4,4,4,12,16,Champions,8905,1,GrabExpress|GrabBike|GrabMart|GrabFood,1038000.0
USR004053,89,2,171000.0,2,Member,Jakarta,0,At_Risk,1,1,2,2,4,6,Hibernating,1837,0,GrabCar|GrabBike,171000.0
USR006258,20,7,233000.0,3,Silver,Medan,0,Promising,3,3,2,3,8,11,Loyal,2106,4,GrabBike|GrabExpress|GrabCar,233000.0
USR009576,127,0,22000.0,1,Member,Jakarta,1,Hibernating,1,1,1,1,3,4,Hibernating,237,0,GrabBike,22000.0
USR009025,249,0,39000.0,2,Member,Bandung,0,Hibernating,1,1,1,2,3,5,Hibernating,462,3,GrabMart|GrabFood,39000.0
USR003107,22,9,759000.0,2,Gold,Jakarta,0,Loyal,2,3,4,2,9,11,At_Risk,7401,2,GrabFood|GrabCar,759000.0
USR003601,7,13,549000.0,1,Silver,Jakarta,0,Loyal,4,4,3,1,11,12,Champions,4580,2,GrabFood,549000.0
USR006073,3,6,189000.0,4,Member,Surabaya,0,Promising,4,3,2,4,9,13,Loyal,2171,4,GrabCar|GrabFood|GrabBike|GrabMart,189000.0
USR008126,210,0,57000.0,1,Member,Jakarta,1,Hibernating,1,1,1,1,3,4,Hibernating,562,3,GrabFood,57000.0
USR002142,18,13,496000.0,2,Silver,Surabaya,0,Loyal,3,4,3,2,10,12,Loyal,4774,2,GrabExpress|GrabMart,496000.0
USR006310,12,7,158000.0,2,Member,Bekasi,0,Promising,3,3,2,2,8,10,Loyal,1562,0,GrabBike|GrabCar,158000.0
USR002268,20,11,700000.0,2,Gold,Jakarta,0,Loyal,3,3,4,2,10,12,Loyal,7647,2,GrabCar|GrabBike,700000.0
USR000445,8,21,1354000.0,1,Gold,Bekasi,1,Champions,4,4,4,1,12,13,Champions,15774,1,GrabExpress,1354000.0
USR004883,84,3,344000.0,1,Silver,Jakarta,0,At_Risk,1,2,3,1,6,7,Hibernating,3636,0,GrabMart,344000.0
USR004466,75,4,231000.0,3,Silver,Bandung,1,At_Risk,2,2,2,3,6,9,Hibernating,1865,4,GrabBike|GrabCar|GrabExpress,231000.0
USR009026,257,0,75000.0,4,Member,Bandung,0,Hibernating,1,1,1,4,3,7,Hibernating,753,3,GrabMart|GrabFood|GrabBike|GrabExpress,75000.0
USR006632,8,7,170000.0,1,Member,Jakarta,1,Promising,4,3,2,1,9,10,Loyal,1824,0,GrabExpress,170000.0
USR003316,27,8,648000.0,3,Gold,Jakarta,0,Loyal,2,3,4,3,9,12,At_Risk,5683,4,GrabCar|GrabBike|GrabMart,648000.0
USR001701,20,9,676000.0,2,Gold,Jakarta,0,Loyal,3,3,4,2,10,12,Loyal,7404,2,GrabFood|GrabMart,676000.0
