user_id,segment_true,last_tx_date,recency_days,frequency_monthly,monetary_monthly,ovo_points_balance,tier,services_used,n_services,city,churn_label
USR000737,Champions,2024-12-23,9,21,2058000.0,23070,Platinum,GrabMart|GrabBike,2,Jakarta,0
USR003133,Loyal,2024-12-18,14,14,700000.0,8125,Gold,GrabMart,1,Medan,0
USR008047,Hibernating,2024-02-02,334,0,10000.0,86,Member,GrabBike|GrabCar,2,Medan,0
USR006551,Promising,2024-12-14,18,5,250000.0,2213,Silver,GrabFood|GrabCar,2,Medan,0
USR005407,At_Risk,2024-10-05,88,2,184000.0,1975,Member,GrabBike,1,Jakarta,0
USR005563,At_Risk,2024-10-29,64,4,174000.0,1897,Member,GrabMart,1,Jakarta,0
USR005328,At_Risk,2024-11-13,49,4,335000.0,3322,Silver,GrabCar,1,Bandung,0
USR006718,Promising,2024-12-15,17,5,91000.0,913,Member,GrabMart|GrabBike|GrabFood,3,Bandung,0
USR005118,At_Risk,2024-11-13,49,2,185000.0,2145,Member,GrabBike|GrabExpress,2,Bekasi,1
USR004619,At_Risk,2024-10-12,81,3,350000.0,4077,Silver,GrabExpress|GrabCar|GrabFood,3,Surabaya,1
USR003689,Loyal,2024-12-03,29,11,621000.0,6030,Gold,GrabMart|GrabExpress|GrabCar,3,Jakarta,1
USR007716,Promising,2024-12-28,4,4,155000.0,1404,Member,GrabExpress|GrabCar|GrabMart,3,Surabaya,0
USR001839,Loyal,2024-12-22,10,11,572000.0,5271,Silver,GrabCar|GrabExpress|GrabMart,3,Jakarta,0
USR001995,Loyal,2024-12-10,22,10,566000.0,6755,Silver,GrabExpress|GrabFood,2,Medan,0
USR002399,Loyal,2024-12-24,8,12,518000.0,5009,Silver,GrabExpress|GrabMart,2,Surabaya,0
USR006510,Promising,2024-12-27,5,6,208000.0,2131,Silver,GrabCar|GrabExpress|GrabFood,3,Jakarta,0
USR009356,Hibernating,2024-02-21,315,0,22000.0,238,Member,GrabExpress|GrabBike,2,Jakarta,1
USR004119,At_Risk,2024-10-05,88,4,109000.0,913,Member,GrabExpress|GrabCar|GrabMart|GrabBike,4,Medan,1
USR005894,At_Risk,2024-10-20,73,5,180000.0,1560,Member,GrabFood,1,Bandung,0
USR000800,Champions,2024-12-22,10,29,1368000.0,16207,Gold,GrabMart|GrabBike|GrabExpress|GrabFood,4,Bandung,0
USR008423,Hibernating,2024-06-22,193,0,4000.0,46,Member,GrabBike|GrabMart|GrabExpress|GrabFood,4,Jakarta,1
USR007680,Promising,2024-12-15,17,6,208000.0,2434,Silver,GrabBike,1,Surabaya,0
USR001405,Champions,2024-12-31,1,18,1606000.0,16481,Platinum,GrabMart|GrabExpress|GrabBike|GrabCar,4,Bekasi,0
USR005431,At_Risk,2024-10-15,78,5,138000.0,1493,Member,GrabCar|GrabExpress,2,Bandung,1
USR000069,Champions,2024-12-21,11,17,1654000.0,14408,Platinum,GrabFood,1,Surabaya,0
USR009543,Hibernating,2024-02-26,310,0,8000.0,70,Member,GrabMart,1,Jakarta,1
USR002759,Loyal,2024-12-05,27,13,385000.0,4095,Silver,GrabCar,1,Jakarta,0
USR008294,Hibernating,2024-03-18,289,0,52000.0,423,Member,GrabMart,1,Surabaya,1
USR001586,Loyal,2024-12-05,27,11,429000.0,4054,Silver,GrabBike|GrabFood,2,Medan,0
USR006666,Promising,2024-12-13,19,4,165000.0,1689,Member,GrabMart|GrabExpress|GrabCar|GrabFood,4,Jakarta,1
USR008014,Hibernating,2024-04-29,247,0,6000.0,52,Member,GrabMart|GrabCar|GrabFood,3,Surabaya,1
USR001074,Champions,2024-12-23,9,18,2260000.0,19807,Platinum,GrabFood|GrabExpress|GrabMart,3,Jakarta,0
USR003063,Loyal,2024-12-13,19,11,474000.0,4844,Silver,GrabBike|GrabMart,2,Bandung,0
USR006487,Promising,2024-12-18,14,3,230000.0,2179,Silver,GrabMart|GrabBike,2,Jakarta,0
USR004705,At_Risk,2024-10-29,64,5,234000.0,2184,Silver,GrabMart|GrabBike,2,Jakarta,1
USR009069,Hibernating,2024-08-20,134,0,1000.0,11,Member,GrabFood,1,Bandung,1
USR002603,Loyal,2024-12-17,15,11,508000.0,5921,Silver,GrabBike,1,Jakarta,0
USR007738,Promising,2024-12-20,12,4,165000.0,1342,Member,GrabFood|GrabCar,2,Bekasi,0
USR001579,Loyal,2024-12-08,24,11,319000.0,3227,Silver,GrabExpress|GrabFood,2,Jakarta,0
USR005058,At_Risk,2024-10-28,65,3,224000.0,2202,Silver,GrabMart|GrabBike,2,Jakarta,1
USR005753,At_Risk,2024-11-09,53,3,157000.0,1293,Member,GrabFood,1,Jakarta,1
USR003548,Loyal,2024-12-23,9,12,578000.0,6575,Silver,GrabFood|GrabCar,2,Bekasi,0
USR000409,Champions,2024-12-20,12,23,2039000.0,20330,Platinum,GrabBike|GrabFood|GrabExpress,3,Bekasi,0
USR004097,At_Risk,2024-11-10,52,5,231000.0,1989,Silver,GrabCar|GrabFood,2,Surabaya,0
USR006461,Promising,2024-12-26,6,6,100000.0,1109,Member,GrabMart|GrabExpress|GrabCar|GrabBike,4,Surabaya,0
USR005601,At_Risk,2024-10-28,65,3,218000.0,1793,Silver,GrabMart|GrabCar,2,Medan,0
USR005231,At_Risk,2024-11-09,53,3,348000.0,3072,Silver,GrabFood|GrabBike,2,Bandung,1
USR003777,Loyal,2024-12-21,11,9,416000.0,3701,Silver,GrabBike|GrabFood,2,Jakarta,0
USR002726,Loyal,2024-12-17,15,9,574000.0,6494,Silver,GrabBike,1,Jakarta,0
USR000477,Champions,2024-12-23,9,18,1795000.0,20781,Platinum,GrabFood|GrabCar|GrabExpress,3,Bandung,0
USR001329,Champions,2024-12-30,2,25,2005000.0,20547,Platinum,GrabCar|GrabBike,2,Bekasi,0
USR004035,At_Risk,2024-10-20,73,4,141000.0,1454,Member,GrabExpress|GrabBike,2,Bekasi,0
USR009642,Hibernating,2024-03-04,303,0,66000.0,621,Member,GrabFood|GrabMart,2,Jakarta,1
USR001777,Loyal,2024-12-07,25,10,792000.0,6442,Gold,GrabBike|GrabMart,2,Surabaya,0
USR006096,Promising,2024-12-16,16,6,217000.0,1954,Silver,GrabExpress|GrabBike,2,Jakarta,0
USR000751,Champions,2024-12-29,3,15,1275000.0,13496,Gold,GrabBike|GrabMart,2,Bekasi,0
USR005792,At_Risk,2024-11-11,51,3,102000.0,1187,Member,GrabExpress|GrabBike,2,Bandung,0
USR004060,At_Risk,2024-10-09,84,2,270000.0,2788,Silver,GrabFood|GrabExpress,2,Jakarta,1
USR009041,Hibernating,2024-08-30,124,0,74000.0,688,Member,GrabExpress,1,Jakarta,1
USR006030,Promising,2024-12-23,9,3,91000.0,792,Member,GrabFood,1,Bekasi,0
USR005898,At_Risk,2024-11-17,45,4,209000.0,2238,Silver,GrabBike,1,Jakarta,0
USR009338,Hibernating,2024-03-27,280,0,3000.0,28,Member,GrabMart|GrabExpress|GrabCar,3,Medan,1
USR009160,Hibernating,2024-03-03,304,0,27000.0,307,Member,GrabCar|GrabBike|GrabFood,3,Jakarta,1
USR009996,Hibernating,2024-01-31,336,0,71000.0,704,Member,GrabBike|GrabCar|GrabExpress,3,Bandung,1
USR005151,At_Risk,2024-10-22,71,3,232000.0,2107,Silver,GrabMart|GrabExpress,2,Bekasi,0
USR000468,Champions,2024-12-27,5,19,977000.0,10654,Gold,GrabFood|GrabBike|GrabCar,3,Jakarta,0
USR001545,Loyal,2024-12-05,27,11,652000.0,5719,Gold,GrabFood|GrabExpress|GrabBike,3,Surabaya,0
USR006311,Promising,2024-12-19,13,5,125000.0,1102,Member,GrabBike|GrabCar,2,Bandung,0
USR002683,Loyal,2024-12-13,19,14,737000.0,8132,Gold,GrabBike,1,Jakarta,0
USR008966,Hibernating,2024-05-17,229,0,38000.0,423,Member,GrabCar,1,Jakarta,1
USR006181,Promising,2024-12-12,20,7,198000.0,2030,Member,GrabExpress,1,Surabaya,0
USR001025,Champions,2024-12-19,13,26,1778000.0,17290,Platinum,GrabCar|GrabFood|GrabBike,3,Jakarta,0
USR005112,At_Risk,2024-10-10,83,5,349000.0,3377,Silver,GrabCar|GrabBike,2,Bekasi,0
USR008562,Hibernating,2024-07-09,176,0,11000.0,91,Member,GrabCar|GrabExpress|GrabBike,3,Bekasi,0
USR005368,At_Risk,2024-11-15,47,3,118000.0,1048,Member,GrabBike,1,Jakarta,0
USR002354,Loyal,2024-12-11,21,11,343000.0,4088,Silver,GrabFood,1,Bekasi,0
USR007278,Promising,2024-12-17,15,5,108000.0,961,Member,GrabFood,1,Jakarta,0
USR003602,Loyal,2024-12-20,12,14,764000.0,7050,Gold,GrabFood|GrabMart,2,Surabaya,0
USR000773,Champions,2024-12-26,6,15,2190000.0,22990,Platinum,GrabExpress,1,Jakarta,0
USR006773,Promising,2024-12-27,5,6,190000.0,1657,Member,GrabMart,1,Bekasi,0
USR008809,Hibernating,2024-05-25,221,0,61000.0,570,Member,GrabExpress|GrabBike,2,Jakarta,1
USR003382,Loyal,2024-12-08,24,9,716000.0,7112,Gold,GrabCar|GrabFood|GrabBike|GrabExpress,4,Jakarta,1
USR000641,Champions,2024-12-20,12,25,1530000.0,12251,Platinum,GrabCar|GrabBike|GrabMart,3,Bekasi,0
USR004233,At_Risk,2024-11-13,49,3,257000.0,3055,Silver,GrabBike|GrabMart,2,Jakarta,1
USR003815,Loyal,2024-12-16,16,11,352000.0,3044,Silver,GrabFood|GrabExpress,2,Medan,0
USR004104,At_Risk,2024-11-04,58,3,149000.0,1307,Member,GrabMart,1,Medan,1
USR009925,Hibernating,2024-03-27,280,0,53000.0,632,Member,GrabBike,1,Surabaya,1
USR001108,Champions,2024-12-31,1,16,2176000.0,20021,Platinum,GrabFood|GrabBike,2,Bandung,0
USR003527,Loyal,2024-12-12,20,9,403000.0,3988,Silver,GrabMart|GrabBike,2,Jakarta,0
USR003495,Loyal,2024-12-23,9,12,495000.0,5743,Silver,GrabBike|GrabCar|GrabFood,3,Bandung,0
USR001420,Champions,2024-12-24,8,20,1427000.0,16720,Gold,GrabCar|GrabFood|GrabExpress,3,Jakarta,0
USR006923,Promising,2024-12-16,16,4,102000.0,1153,Member,GrabBike|GrabCar|GrabMart,3,Jakarta,0
USR003881,Loyal,2024-12-04,28,10,526000.0,5923,Silver,GrabFood|GrabMart|GrabCar,3,Jakarta,0
USR008353,Hibernating,2024-01-20,347,0,64000.0,748,Member,GrabMart,1,Jakarta,0
USR006245,Promising,2024-12-28,4,7,193000.0,2098,Member,GrabFood|GrabCar|GrabExpress,3,Jakarta,0
USR004938,At_Risk,2024-11-09,53,5,340000.0,3656,Silver,GrabMart,1,Jakarta,0
USR006798,Promising,2024-12-12,20,7,142000.0,1346,Member,GrabCar,1,Bandung,0
USR007812,Promising,2024-12-21,11,7,125000.0,1369,Member,GrabFood|GrabCar,2,Bekasi,0
USR001680,Loyal,2024-12-20,12,12,647000.0,6564,Gold,GrabMart|GrabFood,2,Bandung,0
USR006715,Promising,2024-12-12,20,4,237000.0,2217,Silver,GrabExpress,1,Jakarta,1
USR000633,Champions,2024-12-26,6,19,1031000.0,9397,Gold,GrabFood|GrabMart|GrabCar|GrabExpress,4,Bekasi,0
USR002569,Loyal,2024-12-14,18,13,613000.0,7053,Gold,GrabCar|GrabMart|GrabExpress|GrabBike,4,Jakarta,1
USR007359,Promising,2024-12-17,15,5,83000.0,974,Member,GrabMart|GrabCar,2,Surabaya,1
USR002166,Loyal,2024-12-12,20,8,632000.0,6777,Gold,GrabMart,1,Bandung,0
USR008169,Hibernating,2024-07-17,168,0,32000.0,306,Member,GrabExpress|GrabBike|GrabCar,3,Jakarta,1
USR008845,Hibernating,2024-06-22,193,0,62000.0,506,Member,GrabFood,1,Jakarta,1
USR002825,Loyal,2024-12-23,9,12,625000.0,5206,Gold,GrabExpress|GrabFood|GrabMart,3,Jakarta,0
USR004087,At_Risk,2024-11-13,49,5,243000.0,2106,Silver,GrabFood,1,Bandung,0
USR006243,Promising,2024-12-27,5,6,113000.0,1093,Member,GrabFood,1,Bekasi,1
USR008364,Hibernating,2024-02-10,326,0,37000.0,430,Member,GrabMart,1,Jakarta,1
USR003941,Loyal,2024-12-24,8,12,649000.0,5311,Gold,GrabMart,1,Jakarta,0
USR009179,Hibernating,2024-03-18,289,0,63000.0,574,Member,GrabExpress|GrabCar|GrabMart|GrabBike,4,Jakarta,1
USR008075,Hibernating,2024-07-22,163,0,37000.0,406,Member,GrabMart,1,Bandung,1
USR009195,Hibernating,2024-02-24,312,0,60000.0,586,Member,GrabCar|GrabBike|GrabFood,3,Jakarta,1
USR004128,At_Risk,2024-11-01,61,2,336000.0,3193,Silver,GrabCar|GrabMart,2,Jakarta,1
USR001172,Champions,2024-12-19,13,17,2183000.0,25377,Platinum,GrabCar|GrabBike,2,Medan,0
USR008668,Hibernating,2024-04-15,261,0,59000.0,683,Member,GrabBike|GrabCar|GrabExpress,3,Surabaya,0
USR004222,At_Risk,2024-10-25,68,5,251000.0,2942,Silver,GrabExpress|GrabCar|GrabFood,3,Surabaya,0
USR004834,At_Risk,2024-11-09,53,4,297000.0,2844,Silver,GrabBike|GrabFood|GrabExpress,3,Bandung,0
USR002576,Loyal,2024-12-05,27,14,387000.0,3928,Silver,GrabFood|GrabMart,2,Bekasi,0
USR001989,Loyal,2024-12-09,23,14,485000.0,5267,Silver,GrabMart|GrabExpress|GrabFood|GrabCar,4,Jakarta,0
USR006973,Promising,2024-12-27,5,7,198000.0,1811,Member,GrabBike,1,Jakarta,0
USR005836,At_Risk,2024-10-26,67,5,282000.0,3223,Silver,GrabBike|GrabMart,2,Bandung,0
USR004532,At_Risk,2024-11-04,58,5,163000.0,1644,Member,GrabCar,1,Bekasi,1
USR003209,Loyal,2024-12-20,12,13,409000.0,3503,Silver,GrabBike,1,Bekasi,0
USR003855,Loyal,2024-12-04,28,10,427000.0,4822,Silver,GrabMart,1,Jakarta,0
USR002628,Loyal,2024-12-05,27,10,644000.0,7328,Gold,GrabFood|GrabBike|GrabExpress,3,Medan,0
USR007803,Promising,2024-12-23,9,5,91000.0,816,Member,GrabFood,1,Jakarta,0
USR001410,Champions,2024-12-29,3,27,2086000.0,24041,Platinum,GrabFood|GrabExpress,2,Jakarta,0
USR008257,Hibernating,2024-02-11,325,0,75000.0,813,Member,GrabFood,1,Bekasi,1
USR007386,Promising,2024-12-21,11,6,98000.0,1015,Member,GrabBike|GrabMart,2,Bekasi,0
USR004303,At_Risk,2024-11-06,56,5,229000.0,1929,Silver,GrabBike,1,Surabaya,0
USR006750,Promising,2024-12-21,11,6,231000.0,2496,Silver,GrabFood|GrabMart|GrabCar,3,Surabaya,0
USR006555,Promising,2024-12-22,10,3,100000.0,1079,Member,GrabMart,1,Surabaya,0
USR000815,Champions,2024-12-27,5,15,1096000.0,11268,Gold,GrabBike|GrabMart|GrabFood,3,Jakarta,0
USR002404,Loyal,2024-12-20,12,9,642000.0,5653,Gold,GrabMart|GrabExpress|GrabFood,3,Jakarta,0
USR005397,At_Risk,2024-11-14,48,3,177000.0,2058,Member,GrabMart|GrabFood,2,Jakarta,0
USR009956,Hibernating,2024-01-25,342,0,44000.0,441,Member,GrabExpress|GrabCar,2,Surabaya,1
USR002131,Loyal,2024-12-23,9,8,359000.0,3492,Silver,GrabExpress,1,Bekasi,0
USR001797,Loyal,2024-12-25,7,9,491000.0,5016,Silver,GrabBike|GrabMart,2,Jakarta,0
USR003090,Loyal,2024-12-05,27,11,437000.0,3822,Silver,GrabMart|GrabFood|GrabCar|GrabExpress,4,Jakarta,0
USR004184,At_Risk,2024-10-07,86,4,324000.0,2910,Silver,GrabFood|GrabMart,2,Bandung,0
USR004564,At_Risk,2024-10-28,65,2,213000.0,2230,Silver,GrabCar|GrabExpress|GrabMart,3,Jakarta,1
USR005030,At_Risk,2024-10-26,67,5,214000.0,1750,Silver,GrabBike|GrabMart,2,Medan,1
USR008048,Hibernating,2024-05-05,241,0,79000.0,640,Member,GrabExpress,1,Jakarta,1
USR000122,Champions,2024-12-29,3,28,1112000.0,13112,Gold,GrabBike|GrabMart|GrabCar,3,Jakarta,0
USR000179,Champions,2024-12-19,13,19,1109000.0,10795,Gold,GrabMart,1,Jakarta,0
USR009250,Hibernating,2024-09-29,94,0,75000.0,773,Member,GrabCar|GrabBike|GrabFood,3,Jakarta,1
USR008095,Hibernating,2024-08-28,126,0,0.0,0,Member,GrabCar,1,Jakarta,1
USR006429,Promising,2024-12-17,15,7,134000.0,1142,Member,GrabExpress,1,Medan,1
USR009737,Hibernating,2024-05-26,220,0,73000.0,705,Member,GrabBike|GrabCar,2,Surabaya,1
USR004992,At_Risk,2024-11-16,46,5,116000.0,1148,Member,GrabMart|GrabBike|GrabExpress,3,Jakarta,0
USR001157,Champions,2024-12-22,10,25,812000.0,6561,Gold,GrabMart|GrabBike,2,Bandung,0
USR009003,Hibernating,2024-02-21,315,0,28000.0,259,Member,GrabExpress|GrabMart,2,Jakarta,1
USR001532,Loyal,2024-12-05,27,13,414000.0,4304,Silver,GrabExpress,1,Bekasi,0
USR008992,Hibernating,2024-03-12,295,0,23000.0,255,Member,GrabExpress,1,Surabaya,0
USR007859,Promising,2024-12-14,18,4,128000.0,1332,Member,GrabFood|GrabBike,2,Jakarta,1
USR009110,Hibernating,2024-08-02,152,0,27000.0,272,Member,GrabCar|GrabFood,2,Bandung,1
USR001535,Loyal,2024-12-25,7,11,457000.0,4704,Silver,GrabMart,1,Jakarta,0
USR009259,Hibernating,2024-07-08,177,0,68000.0,669,Member,GrabFood|GrabBike|GrabMart,3,Surabaya,1
USR005517,At_Risk,2024-11-04,58,5,165000.0,1822,Member,GrabCar|GrabExpress|GrabFood,3,Jakarta,0
USR002605,Loyal,2024-12-13,19,9,781000.0,7144,Gold,GrabMart|GrabCar|GrabBike,3,Bandung,0
USR006127,Promising,2024-12-21,11,3,207000.0,2201,Silver,GrabMart|GrabCar|GrabBike,3,Surabaya,0
USR009141,Hibernating,2024-08-09,145,0,10000.0,84,Member,GrabExpress|GrabBike|GrabMart|GrabCar,4,Surabaya,0
USR007458,Promising,2024-12-25,7,5,114000.0,1063,Member,GrabExpress|GrabFood|GrabMart,3,Jakarta,0
USR002177,Loyal,2024-12-04,28,11,382000.0,4005,Silver,GrabExpress,1,Medan,0
USR007990,Promising,2024-12-27,5,7,124000.0,1021,Member,GrabBike|GrabMart|GrabFood,3,Jakarta,1
USR002351,Loyal,2024-12-03,29,14,491000.0,4898,Silver,GrabFood|GrabExpress,2,Medan,0
USR009177,Hibernating,2024-09-09,114,0,46000.0,385,Member,GrabFood,1,Bandung,1
USR003502,Loyal,2024-12-22,10,8,332000.0,3477,Silver,GrabCar,1,Jakarta,0
USR002134,Loyal,2024-12-04,28,13,336000.0,3864,Silver,GrabMart|GrabExpress,2,Jakarta,0
USR001480,Champions,2024-12-20,12,29,1856000.0,15301,Platinum,GrabExpress|GrabBike,2,Surabaya,0
USR002793,Loyal,2024-12-10,22,12,326000.0,2646,Silver,GrabMart|GrabBike|GrabCar|GrabExpress,4,Jakarta,0
USR004843,At_Risk,2024-11-12,50,3,308000.0,3248,Silver,GrabExpress,1,Jakarta,0
USR009780,Hibernating,2024-09-08,115,0,63000.0,522,Member,GrabCar,1,Surabaya,1
USR009934,Hibernating,2024-06-08,207,0,72000.0,779,Member,GrabBike,1,Jakarta,0
USR004762,At_Risk,2024-10-29,64,4,145000.0,1716,Member,GrabFood|GrabMart,2,Bekasi,1
USR007191,Promising,2024-12-12,20,4,149000.0,1767,Member,GrabExpress,1,Jakarta,0
USR006041,Promising,2024-12-21,11,3,228000.0,2248,Silver,GrabFood|GrabBike|GrabCar,3,Surabaya,0
USR009636,Hibernating,2024-05-22,224,0,47000.0,397,Member,GrabFood,1,Bandung,1
USR003445,Loyal,2024-12-10,22,14,796000.0,6382,Gold,GrabFood|GrabMart,2,Jakarta,1
USR008149,Hibernating,2024-04-14,262,0,78000.0,722,Member,GrabFood|GrabMart|GrabExpress,3,Jakarta,1
USR007765,Promising,2024-12-21,11,5,121000.0,1071,Member,GrabMart|GrabBike|GrabExpress|GrabFood,4,Surabaya,0
USR003620,Loyal,2024-12-21,11,13,510000.0,6017,Silver,GrabBike,1,Bekasi,0
USR001952,Loyal,2024-12-17,15,14,455000.0,4424,Silver,GrabExpress|GrabMart,2,Jakarta,1
USR000555,Champions,2024-12-25,7,25,1651000.0,15742,Platinum,GrabCar,1,Bekasi,0
USR004264,At_Risk,2024-11-07,55,5,255000.0,3044,Silver,GrabCar|GrabExpress,2,Jakarta,1
USR001163,Champions,2024-12-20,12,26,1574000.0,16455,Platinum,GrabFood|GrabCar|GrabExpress,3,Bekasi,0
USR001584,Loyal,2024-12-07,25,11,735000.0,7661,Gold,GrabCar,1,Surabaya,0
USR006151,Promising,2024-12-17,15,3,222000.0,1963,Silver,GrabFood|GrabCar,2,Bekasi,1
USR009720,Hibernating,2024-07-05,180,0,42000.0,398,Member,GrabBike,1,Bekasi,1
USR005837,At_Risk,2024-10-18,75,3,115000.0,965,Member,GrabBike|GrabExpress,2,Bekasi,0
USR005261,At_Risk,2024-10-10,83,2,215000.0,1874,Silver,GrabBike|GrabFood|GrabExpress|GrabCar,4,Bandung,0
USR005239,At_Risk,2024-11-11,51,2,310000.0,3586,Silver,GrabBike|GrabFood,2,Jakarta,1
USR007913,Promising,2024-12-20,12,4,112000.0,1232,Member,GrabExpress|GrabBike,2,Jakarta,0
USR009162,Hibernating,2024-02-02,334,0,27000.0,267,Member,GrabExpress|GrabFood|GrabCar|GrabMart,4,Surabaya,1
USR001598,Loyal,2024-12-17,15,8,325000.0,2746,Silver,GrabBike|GrabFood,2,Jakarta,0
USR007182,Promising,2024-12-15,17,4,235000.0,2648,Silver,GrabFood|GrabMart|GrabBike|GrabCar,4,Bandung,0
USR000300,Champions,2024-12-25,7,20,2012000.0,18568,Platinum,GrabBike|GrabFood|GrabExpress,3,Medan,0
USR009660,Hibernating,2024-09-11,112,0,5000.0,41,Member,GrabCar|GrabExpress|GrabMart,3,Jakarta,1
USR006947,Promising,2024-12-19,13,3,192000.0,1738,Member,GrabBike|GrabMart,2,Jakarta,0
USR003794,Loyal,2024-12-19,13,13,533000.0,5014,Silver,GrabCar,1,Jakarta,0
USR004572,At_Risk,2024-10-19,74,3,218000.0,2445,Silver,GrabExpress,1,Bekasi,0
USR004335,At_Risk,2024-10-28,65,4,178000.0,1840,Member,GrabFood|GrabMart|GrabCar,3,Jakarta,0
USR002858,Loyal,2024-12-22,10,9,360000.0,4139,Silver,GrabBike,1,Medan,0
USR005694,At_Risk,2024-10-16,77,2,260000.0,3052,Silver,GrabFood|GrabBike,2,Jakarta,1
USR003142,Loyal,2024-12-13,19,14,787000.0,6614,Gold,GrabMart|GrabFood|GrabBike,3,Surabaya,0
USR001359,Champions,2024-12-21,11,28,1719000.0,17182,Platinum,GrabCar|GrabExpress,2,Medan,0
USR004533,At_Risk,2024-10-10,83,5,171000.0,1657,Member,GrabMart,1,Jakarta,1
USR009749,Hibernating,2024-01-13,354,0,41000.0,427,Member,GrabMart|GrabFood|GrabExpress,3,Bandung,1
USR005687,At_Risk,2024-11-02,60,4,105000.0,890,Member,GrabExpress,1,Jakarta,0
USR000486,Champions,2024-12-28,4,25,2309000.0,21909,Platinum,GrabMart|GrabExpress,2,Jakarta,0
USR007836,Promising,2024-12-20,12,6,199000.0,1924,Member,GrabMart,1,Jakarta,1
USR009554,Hibernating,2024-09-02,121,0,17000.0,180,Member,GrabMart,1,Medan,1
USR005900,At_Risk,2024-10-12,81,4,116000.0,1040,Member,GrabMart|GrabExpress,2,Bekasi,0
USR008116,Hibernating,2024-07-13,172,0,57000.0,496,Member,GrabExpress,1,Bandung,1
USR007362,Promising,2024-12-13,19,3,167000.0,1783,Member,GrabFood,1,Jakarta,0
USR001152,Champions,2024-12-19,13,21,2020000.0,21209,Platinum,GrabCar|GrabFood,2,Jakarta,0
USR005382,At_Risk,2024-11-09,53,2,300000.0,3434,Silver,GrabMart|GrabCar|GrabFood,3,Surabaya,1
USR009741,Hibernating,2024-05-26,220,0,46000.0,528,Member,GrabFood|GrabBike|GrabCar,3,Bandung,1
USR005424,At_Risk,2024-11-09,53,2,137000.0,1557,Member,GrabCar,1,Surabaya,0
USR008807,Hibernating,2024-02-04,332,0,20000.0,183,Member,GrabFood|GrabMart,2,Bandung,1
USR005186,At_Risk,2024-11-15,47,4,312000.0,2535,Silver,GrabExpress,1,Jakarta,0
USR008409,Hibernating,2024-04-18,258,0,74000.0,686,Member,GrabBike|GrabMart,2,Bandung,1
USR006189,Promising,2024-12-12,20,4,220000.0,2193,Silver,GrabExpress|GrabFood,2,Bandung,1
USR009702,Hibernating,2024-09-06,117,0,30000.0,357,Member,GrabExpress|GrabCar,2,Jakarta,1
USR008269,Hibernating,2024-06-24,191,0,39000.0,316,Member,GrabFood|GrabCar,2,Bekasi,1
USR005314,At_Risk,2024-11-11,51,3,185000.0,1487,Member,GrabFood|GrabExpress,2,Jakarta,1
USR009903,Hibernating,2024-03-17,290,0,46000.0,405,Member,GrabMart|GrabFood,2,Surabaya,1
USR000665,Champions,2024-12-25,7,23,2123000.0,21712,Platinum,GrabBike|GrabFood|GrabMart|GrabExpress,4,Medan,0
USR003353,Loyal,2024-12-20,12,12,418000.0,4220,Silver,GrabCar|GrabFood|GrabMart|GrabExpress,4,Bekasi,0
USR008851,Hibernating,2024-08-10,144,0,49000.0,547,Member,GrabMart,1,Medan,1
USR008061,Hibernating,2024-08-02,152,0,71000.0,820,Member,GrabCar|GrabFood,2,Medan,0
USR000642,Champions,2024-12-29,3,23,1279000.0,13554,Gold,GrabExpress|GrabMart|GrabCar|GrabBike,4,Jakarta,0
USR009242,Hibernating,2024-09-02,121,0,59000.0,615,Member,GrabBike|GrabFood,2,Medan,1
USR000176,Champions,2024-12-22,10,29,972000.0,11263,Gold,GrabFood|GrabBike|GrabCar,3,Medan,0
USR006431,Promising,2024-12-19,13,7,92000.0,740,Member,GrabBike|GrabMart|GrabCar,3,Jakarta,0
USR009910,Hibernating,2024-04-26,250,0,8000.0,64,Member,GrabMart,1,Surabaya,0
USR003438,Loyal,2024-12-22,10,10,422000.0,4846,Silver,GrabFood|GrabBike|GrabExpress,3,Surabaya,0
USR000786,Champions,2024-12-23,9,27,2448000.0,23515,Platinum,GrabMart,1,Jakarta,0
USR006391,Promising,2024-12-12,20,6,117000.0,969,Member,GrabCar|GrabMart,2,Medan,0
USR009065,Hibernating,2024-03-18,289,0,57000.0,488,Member,GrabCar,1,Jakarta,1
USR009927,Hibernating,2024-09-08,115,0,45000.0,421,Member,GrabBike|GrabExpress|GrabMart,3,Jakarta,1
USR003202,Loyal,2024-12-04,28,12,452000.0,3919,Silver,GrabFood,1,Surabaya,0
USR004803,At_Risk,2024-11-17,45,2,334000.0,2795,Silver,GrabBike,1,Jakarta,0
USR007835,Promising,2024-12-17,15,5,250000.0,2819,Silver,GrabMart|GrabCar|GrabBike,3,Bekasi,0
USR007940,Promising,2024-12-23,9,6,206000.0,2228,Silver,GrabMart,1,Bandung,0
USR000091,Champions,2024-12-30,2,18,852000.0,10199,Gold,GrabMart|GrabCar,2,Jakarta,0
USR005762,At_Risk,2024-10-05,88,3,185000.0,1553,Member,GrabExpress|GrabMart|GrabBike,3,Medan,1
USR009027,Hibernating,2024-01-16,351,0,70000.0,698,Member,GrabCar|GrabExpress,2,Bandung,1
USR009504,Hibernating,2024-06-16,199,0,28000.0,240,Member,GrabFood,1,Jakarta,0
USR008237,Hibernating,2024-07-17,168,0,23000.0,221,Member,GrabMart,1,Surabaya,1
USR001971,Loyal,2024-12-15,17,13,647000.0,6314,Gold,GrabMart|GrabExpress|GrabFood,3,Bekasi,1
